,player0,rating0,player1,rating1,player2,rating2,player3,rating3,player4,rating4,player5,rating5,player6,rating6,player7,rating7,player8,rating8,player9,rating9,player10,rating10,player11,rating11,player12,rating12,player13,rating13,player14,rating14,player15,rating15,player16,rating16,player17,rating17,player18,rating18,player19,rating19,player20,rating20,player21,rating21,player22,rating22,player23,rating23,player24,rating24,player25,rating25,player26,rating26,player27,rating27,player28,rating28,player29,rating29,player30,rating30,player31,rating31,player32,rating32,player33,rating33,words,u_words,sents,word1,word_count1,word2,word_count2,word3,word_count3,word4,word_count4,word5,word_count5,word6,word_count6,word7,word_count7,word8,word_count8,word9,word_count9,word10,word_count10
1497,Ederson,True,Walker,False,Danilo,False,Stones,True,Laporte,True,Fernandinho,True,BSilva,True,DSilva,False,Sterling,False,Sane,True,Jesus,True,DeBruyne,False,Gundogan,False,Aguero,False,Patricio,True,Doherty,False,Jonny,False,Bennett,False,Boly,False,Coady,False,Neves,False,Moutinho,False,Dendoncker,False,Jota,False,Jimenez,False,Gibbs-White,False,Saiss,False,Traore,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,596,338,27,the,34,a,21,on,20,to,14,and,12,minutes,9,of,9,was,8,for,8,from,7
1498,Leno,True,Bellerin,True,Sokratis,True,Koscielny,True,Kolasinac,True,Xhaka,True,Torreira,True,Guendouzi,True,Ramsey,True,Lacazette,True,Aubameyang,True,Iwobi,False,Maitland-Niles,True,Elneny,False,Arrizabalaga,True,Azpilicueta,False,Rudiger,False,Luiz,False,Alonso,True,Jorginho,False,Kante,False,Kovacic,False,Willian,False,Hazard,False,Pedro,False,Giroud,False,Barkley,False,Hudson-Odoi,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,731,420,37,the,49,to,21,a,20,and,16,in,15,of,12,was,9,at,9,with,8,Arsenal,8
1499,Fabianski,True,Zabaleta,True,Ogbonna,True,Diop,True,Cresswell,True,Noble,False,Rice,True,Antonio,False,Nasri,True,Anderson,False,Arnautovic,True,Carroll,False,Snodgrass,False,Leno,False,Mustafi,False,Sokratis,False,Koscielny,False,Maitland-Niles,False,Xhaka,False,Guendouzi,False,Kolasinac,False,Iwobi,False,Lacazette,False,Aubameyang,False,Ramsey,False,Torreira,False,Bellerin,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,701,378,28,the,53,to,18,a,17,and,16,of,16,with,10,his,8,on,8,but,7,in,7
1500,Alisson,False,Matip,False,VanDijk,False,Robertson,False,Wijnaldum,False,Keita,False,Henderson,False,Shaqiri,False,Firmino,False,Mane,True,Salah,False,Fabinho,False,Lallana,False,Sturridge,False,Schmeichel,True,Ricardo,False,Maguire,True,Evans,True,Chilwell,False,Mendy,False,Ndidi,False,Albrighton,False,Gray,False,Maddison,False,Vardy,False,Choudhury,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,649,358,27,the,46,a,24,to,20,of,13,on,12,and,11,at,11,with,9,Liverpool,9,Leicester,9
1501,Button,False,Montoya,False,Dunk,False,Duffy,False,Bong,False,Stephens,False,Propper,False,March,False,Gross,False,Locadia,False,Murray,False,Andone,False,Knockaert,False,Kayal,False,Alisson,False,Robertson,True,VanDijk,True,Fabinho,True,Alexander-Arnold,True,Henderson,True,Wijnaldum,True,Shaqiri,False,Mane,False,Salah,True,Firmino,False,Milner,False,Keita,False,Origi,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,476,283,21,the,31,a,19,in,14,and,12,from,8,on,8,of,7,to,6,was,6,at,5
1502,Heaton,False,Bardsley,False,Mee,False,Tarkowski,True,Taylor,False,Hendrick,True,Westwood,False,Cork,False,McNeil,True,Barnes,True,Wood,True,Rico,False,Christie,False,Odoi,False,Ream,False,Bryan,False,LeMarchand,False,Seri,False,Chambers,False,RSessegnon,False,Schurrle,False,Mitrovic,False,Vietto,True,Cairney,True,Kebano,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,629,341,37,the,41,a,19,in,15,and,13,to,12,on,12,of,11,off,10,but,8,was,8
1503,Etheridge,True,Bennett,False,Morrison,True,Manga,False,Bamba,True,Arter,False,Gunnarsson,False,Mendez-Laing,True,Camarasa,False,Hoilett,True,Paterson,False,Ralls,False,Healey,False,Lossl,True,Hogg,False,Jorgensen,False,Schindler,False,Hadergjonaj,False,Durm,True,Billing,False,Puncheon,True,Pritchard,True,Kachunga,False,Mounie,False,Mbenza,False,Depoitre,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,700,400,36,the,34,a,23,to,21,in,16,was,11,as,11,and,10,but,9,his,7,with,7
1504,Guaita,False,Wan-Bissaka,True,Sakho,False,Tomkins,False,VanAanholt,True,Milivojevic,True,Kouyate,True,McArthur,True,Townsend,True,Zaha,True,Ayew,False,Hennessey,False,Benteke,False,Foster,True,Femenia,False,Mariappa,True,Cathcart,True,Holebas,False,Doucoure,False,Capoue,False,Pereyra,True,Deulofeu,True,Deeney,False,Sema,False,Cleverley,True,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,694,373,32,the,53,a,22,to,20,of,12,in,11,it,11,was,9,and,9,from,8,but,7
1505,Schmeichel,False,Chilwell,False,Morgan,False,Maguire,False,Ndidi,False,Mendy,False,Pereira,False,Albrighton,False,Maddison,False,Choudhury,False,Vardy,False,Gray,False,Barnes,False,McCarthy,True,Stephens,True,Valery,False,Vestergaard,True,Bednarek,True,Targett,True,Romeu,True,Ward-Prowse,True,Armstrong,True,Redmond,True,Long,True,Soares,True,Slattery,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,526,304,21,the,39,a,16,to,10,and,10,in,9,on,7,of,7,but,6,their,6,his,6
1506,Arrizabalaga,False,Azpilicueta,True,Rudiger,True,Luiz,True,Alonso,False,Jorginho,False,Kante,False,Kovacic,False,Willian,True,Hazard,False,Pedro,True,Barkley,False,Dubravka,False,Yedlin,False,Lascelles,True,Lejeune,False,Clark,True,Ritchie,True,Hayden,False,Longstaff,True,Atsu,True,Perez,False,Rondon,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,566,316,23,the,43,to,22,of,16,a,12,in,10,but,8,ball,8,on,7,and,7,their,6
1507,Ederson,True,Danilo,False,Kompany,True,Stones,True,Laporte,True,Fernandinho,True,BernardoSilva,True,Sterling,True,DavidSilva,False,Sane,True,Aguero,True,Gundogan,False,Alisson,True,Alexander-Arnold,True,Lovren,False,VanDijk,True,Robertson,True,Henderson,False,Milner,False,Wijnaldum,True,Salah,False,Firmino,True,Mane,False,Fabinho,False,Shaqiri,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,742,402,40,the,57,and,21,a,20,to,16,on,16,in,11,of,11,City,10,at,10,but,7
1508,Begovic,False,Cook,True,Ake,True,Daniels,True,Stanislas,True,Brooks,True,Lerma,False,Gosling,True,Fraser,True,Wilson,True,King,True,Ibe,False,Mousset,False,Foster,True,Femenia,False,Mariappa,False,Cathcart,False,Holebas,False,Capoue,False,Doucoure,False,Pereyra,False,Sema,True,Deeney,True,Deulofeu,True,Cleverley,False,Hughes,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,591,326,31,the,32,in,19,a,16,to,15,on,15,from,13,and,9,goals,8,two,8,we,7
1509,Kepa,False,Alonso,False,Rudiger,False,Luiz,False,Azpilicueta,False,Kante,False,Jorginho,False,Barkley,False,Hazard,False,Willian,False,Morata,False,Loftus-Cheek,False,Fabregas,False,Gunn,True,Cedric,True,Yoshida,True,Vestergaard,True,Bednarek,True,Valery,True,Romeu,True,Ward-Prowse,True,Armstrong,False,Redmond,False,Ings,False,Long,False,Austin,False,Stephens,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,558,301,26,the,29,to,23,a,18,in,13,and,13,on,10,of,9,Chelsea,6,at,6,first,6
1510,Lossl,False,Hadergjonaj,False,Jorgensen,False,Schindler,False,Kongolo,True,Hogg,False,Billing,False,Kachunga,False,Mbenza,True,Pritchard,False,Mounie,False,Durm,False,Heaton,True,Bardsley,False,Tarkowski,True,Mee,False,Taylor,False,Gudmundsson,False,Cork,True,Westwood,True,McNeil,True,Barnes,True,Wood,False,Brady,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,659,361,37,the,43,to,20,and,17,of,14,a,13,we,12,for,12,in,10,but,9,have,9
1511,Fabianski,True,Zabaleta,True,Ogbonna,False,Diop,False,Cresswell,False,Snodgrass,False,Obiang,False,Rice,True,Anderson,False,Carroll,False,Arnautovic,True,Noble,True,Antonio,True,Perez,False,Button,False,Duffy,True,Dunk,True,Montoya,False,Bernardo,False,Stephens,True,Gross,False,March,True,Propper,False,Murray,False,Locadia,False,Bong,False,Andone,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,589,338,31,the,39,a,17,to,15,and,14,was,13,in,12,from,12,but,9,of,7,by,6
1512,Patricio,False,Bennett,False,Coady,True,Boly,False,Doherty,False,Saiss,False,Moutinho,False,Jonny,False,Cavaleiro,False,Costa,False,Jimenez,False,Gibbs-White,False,Neves,False,Guaita,True,Wan-Bissaka,True,Tomkins,True,Sakho,True,VanAanholt,True,Milivojevic,True,Kouyate,False,McArthur,False,Townsend,True,Zaha,True,Ayew,True,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,736,374,42,the,40,in,18,a,17,of,16,but,13,to,13,on,13,and,13,was,10,Palace,10
1513,Dubravka,False,Yedlin,False,Schar,False,Lascelles,False,Dummett,False,Ritchie,False,Hayden,False,Diame,False,Atsu,False,Perez,False,Rondon,False,Shelvey,False,Kenedy,False,DeGea,False,Valencia,False,Jones,True,Lindelof,True,Shaw,False,Herrera,False,Matic,False,Mata,False,Pogba,False,Martial,False,Rashford,True,Sanchez,False,Lukaku,True,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,501,299,27,the,29,a,15,in,12,on,11,and,10,of,10,United,7,to,7,first,6,with,6
1514,Pickford,False,Keane,False,Zouma,False,Kenny,False,Digne,False,Gomes,False,Gueye,False,Sigurdsson,False,Richarlison,False,Walcott,False,Calvert-Lewin,False,Tosun,False,Bernard,False,Schmeichel,True,Simpson,True,Chilwell,True,Evans,True,Maguire,True,Ndidi,True,Mendy,True,Pereira,True,Ghezzal,False,Choudhury,True,Vardy,True,Albrighton,True,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,590,349,29,the,35,a,20,and,20,to,19,in,10,with,8,on,8,of,8,but,7,was,7
1515,Leno,False,Sokratis,False,Koscielny,False,Mustafi,False,Maitland-Niles,True,Guendouzi,True,Xhaka,True,Kolasinac,True,Iwobi,True,Lacazette,True,Aubameyang,True,Torreira,False,Ramsey,True,Saka,False,Rico,True,Christie,False,Odoi,False,Ream,False,LeMarchand,False,Sessegnon,False,Bryan,False,Cairney,False,Schurrle,False,Cisse,False,Mitrovic,False,Fosu-Mensah,False,Kamara,True,Seri,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,591,344,34,the,35,to,17,a,13,with,11,and,11,in,9,for,8,before,8,we,7,but,6
1516,McCarthy,True,Ramsey,False,Bednarek,False,Stephens,False,Targett,False,Romeu,True,Elyounoussi,False,Lemina,False,Hojbjerg,False,Ward-Prowse,False,Austin,False,Long,False,Redmond,False,Valery,False,Ederson,True,Danilo,True,Kompany,False,Laporte,False,Zinchenko,False,BernardoSilva,True,Fernandinho,True,Silva,True,Mahrez,False,Aguero,True,Sterling,True,Jesus,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,560,345,21,the,32,a,17,to,11,and,11,in,10,but,9,was,8,on,7,of,7,his,6
1517,Guaita,False,Wan-Bissaka,True,SakhoTomkins,False,VanAanholt,False,Schlupp,False,Milivojevic,True,Kouyate,False,McArthur,False,Townsend,False,Zaha,False,Wickham,False,Meyer,False,Kepa,False,Azpilicueta,True,Luiz,True,Rudiger,True,Alonso,False,Jorginho,True,Kante,True,Barkley,False,Willian,True,Hazard,False,Giroud,True,Morata,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,714,354,35,the,70,in,25,a,18,to,15,and,15,of,13,ball,11,but,10,for,10,was,8
1518,Etheridge,False,Manga,False,Morrison,False,Bamba,False,Cunningham,False,Gunnarsson,False,Murphy,False,Arter,False,Camarasa,False,Reid,False,Paterson,False,Hoilett,False,Ralls,False,Mendez-Laing,False,Lloris,True,Trippier,True,Alderweireld,True,Sanchez,True,Rose,True,Winks,True,Sissoko,True,Eriksen,True,Alli,True,Son,True,Kane,True,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,559,310,23,the,34,to,19,in,15,a,11,and,11,on,9,at,7,of,7,from,6,was,6
1519,Heaton,True,Bardsley,True,Mee,True,Tarkowski,True,Taylor,True,Gudmundsson,False,Westwood,True,Cork,True,McNeil,True,Wood,True,Barnes,True,Fabianski,False,Antonio,False,Ogbonna,False,Diop,False,Cresswell,False,Snodgrass,False,Noble,False,Rice,False,Anderson,False,Perez,False,Arnautovic,False,Diangana,False,Carroll,False,Silva,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,571,338,22,the,31,and,16,in,14,to,14,a,12,of,11,on,7,at,7,Wood,6,from,6
1520,DeGea,True,Young,True,Lindelof,True,Bailly,False,Shaw,True,Herrera,True,Matic,False,Pogba,True,Lingard,True,Rashford,True,Martial,True,Lukaku,False,Begovic,False,Cook,False,Ake,False,Daniels,False,Ibe,False,Stanislas,False,Brooks,False,Surman,False,Rico,False,King,False,Wilson,False,Fraser,False,Mousset,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,771,438,36,the,32,a,21,to,16,on,15,for,14,from,12,as,12,in,11,and,11,of,11
1521,Schmeichel,False,Chilwell,False,Maguire,False,Pereira,True,Soyuncu,True,Mendy,True,Ndidi,True,Maddison,True,Albrighton,False,Gray,True,Vardy,False,Ghezzal,False,Iheanacho,False,Okazaki,False,Etheridge,True,Manga,True,Morrison,False,Bamba,True,Cunningham,False,Gunnarsson,False,Hoilett,True,Camarasa,True,Arter,True,Murphy,True,Paterson,False,Harris,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,787,398,41,the,59,to,21,a,21,in,19,and,17,of,14,for,11,it,11,was,10,we,9
1522,Button,True,Duffy,True,Dunk,True,Montoya,True,Bernardo,True,Stephens,False,Gross,False,March,True,Propper,False,Andone,True,Locadia,True,Murray,False,Pickford,True,Digne,False,Coleman,False,Keane,False,Zouma,False,Mina,False,Gueye,False,Gomes,False,Walcott,False,Bernard,False,Richarlison,False,Sigurdsson,False,Niasse,False,Calvert-Lewin,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,809,446,40,the,47,was,20,to,18,in,16,a,15,but,14,and,14,with,13,of,13,on,12
1523,Rico,False,Odoi,True,Mawson,False,Ream,False,Christie,True,Chambers,False,Cairney,False,Seri,False,Bryan,True,Vietto,False,Mitrovic,True,RSessegnon,True,LeMarchand,False,Kamara,False,Lossl,True,Durm,True,Schindler,False,Zanka,False,Kongolo,False,Hadergjonaj,False,Lowe,False,Billing,False,Hogg,True,Pritchard,True,Mounie,False,Kachunga,False,Depoitre,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,523,318,27,the,50,to,16,a,14,in,11,and,10,was,8,for,7,his,6,with,6,of,6
1524,Lloris,False,Davies,False,Sanchez,True,Alderweireld,True,Trippier,False,Winks,True,Sissoko,False,Eriksen,False,Son,False,Alli,False,Kane,True,Lucas,False,RuiPatricio,True,Bennett,False,Coady,True,Boly,True,Doherty,True,Neves,True,Dendoncker,False,Jonny,True,Traore,True,Jimenez,True,Cavaleiro,True,Costa,True,Moutinho,True,Gibbs-White,True,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,543,335,24,the,25,to,21,a,13,with,10,on,10,in,9,from,9,as,8,and,7,but,5
1525,Alisson,False,Robertson,False,VanDijk,True,Lovren,True,Alexander-Arnold,True,Wijnaldum,True,Fabinho,True,Shaqiri,True,Mane,True,Salah,True,Firmino,True,Henderson,False,Lallana,False,Clyne,False,Leno,False,Lichtsteiner,False,Sokratis,False,Mustafi,False,Kolasinac,False,Xhaka,False,Torreira,False,Ramsey,False,Maitland-Niles,False,Iwobi,False,Aubameyang,False,Koscielny,False,Lacazette,False,Guendouzi,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,458,244,22,the,25,in,18,a,17,to,14,and,12,on,8,Arsenal,8,as,7,Liverpool,7,with,7
1526,Foster,True,Janmaat,False,Mariappa,False,Cathcart,False,Masina,False,Capoue,False,Quina,False,Pereyra,False,Hughes,False,Success,True,Deulofeu,False,Deeney,True,Doucoure,True,Holebas,False,Dubravka,True,Yedlin,False,Fernandez,False,Lascelles,False,Dummett,False,Ritchie,True,Diame,False,Hayden,False,Atsu,False,Perez,False,Rondon,True,Schar,False,Shelvey,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,550,300,28,the,49,to,16,in,13,a,13,and,12,for,9,his,8,was,8,on,7,Watford,6
1527,Guita,False,VanAanholt,True,Tomkins,False,Sakho,False,Wan-Bissaka,True,Kouyate,True,Milivojevic,True,Meyer,False,McArthur,False,Townsend,True,Zaha,True,Wickham,False,Etheridge,True,Peltier,False,Bamba,False,Morrison,False,Bennett,False,Manga,False,Reid,True,Ralls,False,Camarasa,False,Harris,False,Hoilett,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,494,278,20,the,25,a,15,and,13,in,11,to,11,were,8,we,8,of,8,but,7,from,7
1528,McCarthy,False,Yoshida,False,Valery,False,Vestergaard,False,Bednarek,False,Targett,False,Romeu,False,Lemina,True,Armstrong,False,Redmond,False,Ings,False,Long,False,Austin,False,Fabianski,True,Cresswell,False,Ogbonna,False,Diop,True,Antonio,True,Rice,True,Obiang,False,Snodgrass,False,Anderson,True,Diangana,False,Perez,False,Carroll,False,Noble,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,503,289,17,the,31,to,18,a,15,in,10,Ham,9,of,9,West,8,and,8,his,7,on,7
1529,SergioRico,False,Odoi,False,Mawson,True,Ream,False,Christie,False,Chambers,True,Seri,False,Bryan,False,Kamara,False,Mitrovic,True,Schurrle,False,RyanSessegnon,True,McDonald,False,Cairney,True,RuiPatricio,False,Bennett,False,Coady,True,Boly,False,Doherty,True,JoaoMoutinho,True,Saiss,True,Jonny,False,Traore,False,Jimenez,True,Gibbs-White,False,IvanCavaleiro,True,HelderCosta,True,RubenVinagre,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,650,373,30,the,49,to,20,a,17,of,13,in,11,with,9,on,9,and,9,we,8,first,8
1530,Hart,False,Lowton,False,Taylor,False,Mee,False,Tarkowski,False,Gibson,False,Hendrick,False,Cork,False,Westwood,False,Barnes,False,Vokes,False,Gudmundsson,False,McNeill,False,Wood,False,Pickford,False,Digne,True,Coleman,True,Zouma,True,Keane,True,Mina,True,Gomes,False,Sigurdsson,True,Bernard,True,Walcott,True,Calvert-Lewin,True,Richarlison,True,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,801,415,34,the,51,a,22,to,20,in,18,and,15,of,15,for,11,his,10,with,9,as,9
1531,Schmeichel,True,Pereira,True,Morgan,True,Maguire,True,Chilwell,True,Choudhury,True,Mendy,True,Ndidi,True,Albrighton,True,Maddison,True,Vardy,True,Gray,False,Ederson,False,Danilo,False,Laporte,True,Stones,False,Delph,False,Gundogan,False,BernardoSilva,False,Sterling,False,DeBruyne,False,Sane,False,Aguero,False,DavidSilva,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,533,320,22,the,30,a,20,to,14,and,12,in,10,from,7,on,7,of,7,was,6,for,6
1532,DeGea,True,Shaw,True,Lindelof,True,Jones,True,Dalot,True,Matic,True,Fred,False,Pogba,True,Lingard,False,Rashford,True,Mata,False,Herrera,True,Gomes,False,Young,False,Lossl,True,Hadergjonaj,False,Zanka,False,Schindler,False,Kongolo,False,Mbenza,False,Durm,False,Billing,False,Kachunga,False,Pritchard,True,Depoitre,False,Quaner,False,Mounie,False,Lowe,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,631,367,28,the,38,a,20,to,16,in,13,for,12,and,12,of,12,from,9,was,8,with,7
1533,Lloris,True,Walker-Peters,True,Foyth,True,Alderweireld,True,Rose,True,Winks,True,Sissoko,True,Eriksen,True,Son,True,Moura,True,Kane,True,Skipp,False,Davies,False,Begovic,False,Francis,False,Cook,False,Ake,False,Surman,False,Lerma,False,Daniels,False,Wilson,False,Fraser,False,Stanislas,False,Brooks,False,Rico,False,Mousset,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,525,319,33,the,23,a,18,was,14,in,13,to,12,and,10,of,10,from,9,on,8,with,6
1534,Kepa,True,Azpilicueta,True,ThiagoSilva,True,Rudiger,True,James,True,Jorginho,True,Kante,True,Chilwell,True,Mount,True,Ziyech,True,Werner,True,Pulisic,False,Havertz,False,Emerson,False,Steffen,False,Cancelo,False,Dias,False,Laporte,False,Mendy,False,Rodri,True,Fernandinho,False,DeBruyne,False,Torres,False,Sterling,False,Jesus,False,Foden,False,Gundogan,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,1053,508,43,the,59,a,29,to,27,in,26,and,24,of,21,was,16,with,15,but,14,for,11
1535,Alisson,True,Alexander-Arnold,True,Lovren,True,VanDijk,True,Robertson,True,Henderson,True,Wijnaldum,True,Salah,True,Shaqiri,True,Mane,True,Firmino,False,Fabinho,True,Sturridge,False,Dubravka,True,Fernandez,False,Lascelles,False,Dummett,False,Yedlin,False,Hayden,False,Diame,False,Kenedy,False,Joselu,False,Muto,False,Longstaff,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,577,322,24,the,32,a,19,in,14,of,14,to,13,and,10,at,9,was,8,Liverpool,8,for,8
1536,Ryan,True,Montoya,False,Duffy,False,Balogun,False,Bernardo,True,Stephens,True,March,False,Propper,True,Gross,False,Locadia,True,Murray,False,Andone,False,Knockaert,False,Leno,False,Kolasinac,False,Sokratis,False,Koscielny,False,Lichsteiner,False,Guendouzi,False,Xhaka,False,Torreira,False,Ozil,False,Lacazette,False,Aubameyang,True,Iwobi,False,Ramsey,False,Maitland-Niles,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,476,253,24,the,35,to,19,a,17,and,12,in,10,was,9,Brighton,7,but,6,from,6,Aubameyang,6
